date,restaurant_id,restaurant_name,meal_type,day_of_week,is_weekend,is_holiday,month,temperature,rainfall,special_event,previous_day_sales,previous_week_avg_sales,avg_7day_sales,quantity_prepared,quantity_sold,quantity_wasted
2025-08-21,R5,Campus Canteen,dinner,3,0,0,8,27.9,2.8,0,81,90.3,90.3,94,85,9
2025-08-21,R5,Campus Canteen,lunch,3,0,0,8,27.9,2.8,0,52,59.7,59.7,61,52,9
2025-08-22,R1,Spice Route Kitchen,dinner,4,0,0,8,32.1,0.0,0,61,61.0,61.0,84,67,17
2025-08-22,R1,Spice Route Kitchen,lunch,4,0,0,8,32.1,0.0,0,39,40.4,40.4,54,44,10
2025-08-22,R2,Green Leaf Cafe,dinner,4,0,0,8,26.9,6.8,0,33,39.6,39.6,49,43,6
2025-08-22,R2,Green Leaf Cafe,lunch,4,0,0,8,26.9,6.8,0,25,26.6,26.6,26,23,3
2025-08-22,R3,Coastal Kitchen,dinner,4,0,0,8,26.5,0.0,0,63,73.1,73.1,109,79,30
2025-08-22,R3,Coastal Kitchen,lunch,4,0,0,8,26.5,0.0,0,36,47.0,47.0,63,49,14
2025-08-22,R4,Urban Tandoor,dinner,4,0,0,8,32.1,2.8,0,44,50.7,50.7,68,55,13
2025-08-22,R4,Urban Tandoor,lunch,4,0,0,8,32.1,2.8,0,28,33.1,33.1,40,33,7
2025-08-22,R5,Campus Canteen,dinner,4,0,0,8,28.5,1.3,0,85,90.3,90.3,111,97,14
2025-08-22,R5,Campus Canteen,lunch,4,0,0,8,28.5,1.3,0,52,59.4,59.4,80,69,11
2025-08-23,R1,Spice Route Kitchen,dinner,5,1,0,8,26.2,4.9,0,67,59.7,59.7,86,76,10
2025-08-23,R1,Spice Route Kitchen,lunch,5,1,0,8,26.2,4.9,0,44,39.0,39.0,57,49,8
2025-08-23,R2,Green Leaf Cafe,dinner,5,1,0,8,31.2,0.0,0,43,38.0,38.0,55,46,9
2025-08-23,R2,Green Leaf Cafe,lunch,5,1,0,8,31.2,0.0,0,23,24.9,24.9,36,31,5
2025-08-23,R3,Coastal Kitchen,dinner,5,1,0,8,29.7,5.3,0,79,70.6,70.6,101,78,23
2025-08-23,R3,Coastal Kitchen,lunch,5,1,0,8,29.7,5.3,0,49,45.1,45.1,66,51,15
2025-08-23,R4,Urban Tandoor,dinner,5,1,0,8,33.3,2.4,0,55,49.0,49.0,64,55,9
2025-08-23,R4,Urban Tandoor,lunch,5,1,0,8,33.3,2.4,0,33,31.4,31.4,43,36,7
2025-08-23,R5,Campus Canteen,dinner,5,1,0,8,31.4,2.2,0,97,86.3,86.3,114,104,10
2025-08-23,R5,Campus Canteen,lunch,5,1,0,8,31.4,2.2,0,69,59.3,59.3,86,75,11
2025-08-24,R1,Spice Route Kitchen,dinner,6,1,0,8,30.9,0.0,0,76,60.1,60.1,81,68,13
2025-08-24,R1,Spice Route Kitchen,lunch,6,1,0,8,30.9,0.0,0,49,39.6,39.6,57,45,12
2025-08-24,R2,Green Leaf Cafe,dinner,6,1,0,8,27.9,2.9,0,46,38.0,38.0,53,43,10
2025-08-24,R2,Green Leaf Cafe,lunch,6,1,0,8,27.9,2.9,0,31,24.9,24.9,29,26,3
2025-08-24,R3,Coastal Kitchen,dinner,6,1,0,8,28.0,0.0,0,78,69.7,69.7,106,83,23
2025-08-24,R3,Coastal Kitchen,lunch,6,1,0,8,28.0,0.0,0,51,44.3,44.3,63,51,12
2025-08-24,R4,Urban Tandoor,dinner,6,1,0,8,35.7,2.9,0,55,48.0,48.0,64,51,13
2025-08-24,R4,Urban Tandoor,lunch,6,1,0,8,35.7,2.9,0,36,30.9,30.9,43,37,6
2025-08-24,R5,Campus Canteen,dinner,6,1,0,8,29.0,0.0,0,104,88.6,88.6,103,93,10
2025-08-24,R5,Campus Canteen,lunch,6,1,0,8,29.0,0.0,0,75,60.1,60.1,79,70,9
2025-08-25,R1,Spice Route Kitchen,dinner,0,0,0,8,28.4,5.8,0,68,60.7,60.7,59,48,11
2025-08-25,R1,Spice Route Kitchen,lunch,0,0,0,8,28.4,5.8,0,45,39.4,39.4,41,34,7
2025-08-25,R2,Green Leaf Cafe,dinner,0,0,0,8,30.6,0.0,0,43,37.7,37.7,40,35,5
2025-08-25,R2,Green Leaf Cafe,lunch,0,0,0,8,30.6,0.0,0,26,24.7,24.7,26,23,3
2025-08-25,R3,Coastal Kitchen,dinner,0,0,0,8,31.6,0.0,0,83,69.3,69.3,82,64,18
2025-08-25,R3,Coastal Kitchen,lunch,0,0,0,8,31.6,0.0,0,51,43.7,43.7,55,41,14
2025-08-25,R4,Urban Tandoor,dinner,0,0,0,8,31.6,3.0,0,51,47.0,47.0,45,42,3
2025-08-25,R4,Urban Tandoor,lunch,0,0,0,8,31.6,3.0,0,37,31.0,31.0,33,27,6
2025-08-25,R5,Campus Canteen,dinner,0,0,0,8,29.1,2.5,0,93,86.7,86.7,78,70,8
2025-08-25,R5,Campus Canteen,lunch,0,0,0,8,29.1,2.5,0,70,60.7,60.7,54,47,7
2025-08-26,R1,Spice Route Kitchen,dinner,1,0,0,8,25.8,4.3,0,48,59.9,59.9,66,51,15
2025-08-26,R1,Spice Route Kitchen,lunch,1,0,0,8,25.8,4.3,0,34,39.4,39.4,46,39,7
2025-08-26,R2,Green Leaf Cafe,dinner,1,0,0,8,30.0,4.5,0,35,37.9,37.9,38,33,5
2025-08-26,R2,Green Leaf Cafe,lunch,1,0,0,8,30.0,4.5,0,23,24.9,24.9,24,21,3
2025-08-26,R3,Coastal Kitchen,dinner,1,0,0,8,30.4,4.2,0,64,69.7,69.7,80,62,18
2025-08-26,R3,Coastal Kitchen,lunch,1,0,0,8,30.4,4.2,0,41,44.3,44.3,49,39,10
2025-08-26,R4,Urban Tandoor,dinner,1,0,0,8,34.1,2.5,0,42,47.3,47.3,49,42,7
2025-08-26,R4,Urban Tandoor,lunch,1,0,0,8,34.1,2.5,0,27,30.4,30.4,34,29,5
2025-08-26,R5,Campus Canteen,dinner,1,0,0,8,28.6,1.6,0,70,85.9,85.9,82,80,2
2025-08-26,R5,Campus Canteen,lunch,1,0,0,8,28.6,1.6,0,47,60.0,60.0,59,55,4
2025-08-27,R1,Spice Route Kitchen,dinner,2,0,0,8,31.5,0.0,0,51,59.7,59.7,62,51,11
2025-08-27,R1,Spice Route Kitchen,lunch,2,0,0,8,31.5,0.0,0,39,40.1,40.1,43,35,8
2025-08-27,R2,Green Leaf Cafe,dinner,2,0,0,8,31.1,0.6,0,33,37.9,37.9,37,32,5
2025-08-27,R2,Green Leaf Cafe,lunch,2,0,0,8,31.1,0.6,0,21,24.6,24.6,28,25,3
2025-08-27,R3,Coastal Kitchen,dinner,2,0,0,8,28.3,5.8,0,62,69.7,69.7,80,63,17
2025-08-27,R3,Coastal Kitchen,lunch,2,0,0,8,28.3,5.8,0,39,44.4,44.4,58,45,13
2025-08-27,R4,Urban Tandoor,dinner,2,0,0,8,26.7,2.8,0,42,47.3,47.3,52,45,7
2025-08-27,R4,Urban Tandoor,lunch,2,0,0,8,26.7,2.8,0,29,30.9,30.9,31,27,4
2025-08-27,R5,Campus Canteen,dinner,2,0,0,8,31.9,0.0,0,80,87.1,87.1,92,83,9
2025-08-27,R5,Campus Canteen,lunch,2,0,0,8,31.9,0.0,0,55,60.0,60.0,59,51,8
2025-08-28,R1,Spice Route Kitchen,dinner,3,0,0,8,25.8,2.4,0,51,60.3,60.3,72,59,13
2025-08-28,R1,Spice Route Kitchen,lunch,3,0,0,8,25.8,2.4,0,35,40.7,40.7,42,36,6
2025-08-28,R2,Green Leaf Cafe,dinner,3,0,0,8,29.1,0.8,0,32,37.9,37.9,36,30,6
2025-08-28,R2,Green Leaf Cafe,lunch,3,0,0,8,29.1,0.8,0,25,24.9,24.9,27,23,4
2025-08-28,R3,Coastal Kitchen,dinner,3,0,0,8,25.7,1.6,0,63,70.3,70.3,69,56,13
2025-08-28,R3,Coastal Kitchen,lunch,3,0,0,8,25.7,1.6,0,45,44.6,44.6,57,44,13
2025-08-28,R4,Urban Tandoor,dinner,3,0,0,8,28.2,0.9,0,45,47.7,47.7,53,44,9
2025-08-28,R4,Urban Tandoor,lunch,3,0,0,8,28.2,0.9,0,27,31.0,31.0,31,26,5
2025-08-28,R5,Campus Canteen,dinner,3,0,0,8,28.3,0.0,0,83,87.4,87.4,92,84,8
2025-08-28,R5,Campus Canteen,lunch,3,0,0,8,28.3,0.0,0,51,59.9,59.9,58,53,5
2025-08-29,R1,Spice Route Kitchen,dinner,4,0,0,8,27.4,1.2,0,59,60.0,60.0,84,70,14
2025-08-29,R1,Spice Route Kitchen,lunch,4,0,0,8,27.4,1.2,0,36,40.3,40.3,49,41,8
2025-08-29,R2,Green Leaf Cafe,dinner,4,0,0,8,28.5,3.7,0,30,37.4,37.4,51,45,6
2025-08-29,R2,Green Leaf Cafe,lunch,4,0,0,8,28.5,3.7,0,23,24.6,24.6,30,27,3
2025-08-29,R3,Coastal Kitchen,dinner,4,0,0,8,32.9,0.0,0,56,69.3,69.3,100,79,21
2025-08-29,R3,Coastal Kitchen,lunch,4,0,0,8,32.9,0.0,0,44,45.7,45.7,62,48,14
2025-08-29,R4,Urban Tandoor,dinner,4,0,0,8,31.1,7.5,0,44,47.7,47.7,59,50,9
2025-08-29,R4,Urban Tandoor,lunch,4,0,0,8,31.1,7.5,0,26,30.7,30.7,43,36,7
2025-08-29,R5,Campus Canteen,dinner,4,0,0,8,28.2,2.3,0,84,87.3,87.3,106,95,11
2025-08-29,R5,Campus Canteen,lunch,4,0,0,8,28.2,2.3,0,53,60.0,60.0,73,63,10
2025-08-30,R1,Spice Route Kitchen,dinner,5,1,0,8,30.0,0.4,0,70,60.4,60.4,83,72,11
2025-08-30,R1,Spice Route Kitchen,lunch,5,1,0,8,30.0,0.4,0,41,39.9,39.9,61,49,12
2025-08-30,R2,Green Leaf Cafe,dinner,5,1,0,8,30.2,0.0,0,45,37.7,37.7,46,41,5
2025-08-30,R2,Green Leaf Cafe,lunch,5,1,0,8,30.2,0.0,0,27,25.1,25.1,37,31,6
2025-08-30,R3,Coastal Kitchen,dinner,5,1,0,8,31.9,2.2,0,79,69.3,69.3,122,94,28
2025-08-30,R3,Coastal Kitchen,lunch,5,1,0,8,31.9,2.2,0,48,45.6,45.6,75,56,19
2025-08-30,R4,Urban Tandoor,dinner,5,1,0,8,29.8,4.5,0,50,47.0,47.0,76,63,13
2025-08-30,R4,Urban Tandoor,lunch,5,1,0,8,29.8,4.5,0,36,31.1,31.1,47,39,8
2025-08-30,R5,Campus Canteen,dinner,5,1,0,8,28.3,3.4,0,95,87.0,87.0,115,97,18
2025-08-30,R5,Campus Canteen,lunch,5,1,0,8,28.3,3.4,0,63,59.1,59.1,84,75,9
2025-08-31,R1,Spice Route Kitchen,dinner,6,1,0,8,25.7,0.4,0,72,59.9,59.9,90,78,12
2025-08-31,R1,Spice Route Kitchen,lunch,6,1,0,8,25.7,0.4,0,49,39.9,39.9,56,47,9
2025-08-31,R2,Green Leaf Cafe,dinner,6,1,0,8,24.6,0.0,0,41,37.0,37.0,42,38,4
2025-08-31,R2,Green Leaf Cafe,lunch,6,1,0,8,24.6,0.0,0,31,25.1,25.1,29,26,3
2025-08-31,R3,Coastal Kitchen,dinner,6,1,0,8,32.0,0.2,0,94,71.6,71.6,104,80,24
2025-08-31,R3,Coastal Kitchen,lunch,6,1,0,8,32.0,0.2,0,56,46.3,46.3,68,54,14
2025-08-31,R4,Urban Tandoor,dinner,6,1,0,8,28.4,0.0,0,63,48.1,48.1,63,56,7
2025-08-31,R4,Urban Tandoor,lunch,6,1,0,8,28.4,0.0,0,39,31.6,31.6,41,35,6
2025-08-31,R5,Campus Canteen,dinner,6,1,0,8,31.4,0.0,0,97,86.0,86.0,120,109,11
2025-08-31,R5,Campus Canteen,lunch,6,1,0,8,31.4,0.0,0,75,59.1,59.1,73,68,5
2025-09-01,R1,Spice Route Kitchen,dinner,0,0,0,9,28.8,0.0,0,78,61.3,61.3,69,53,16
2025-09-01,R1,Spice Route Kitchen,lunch,0,0,0,9,28.8,0.0,0,47,40.1,40.1,40,35,5
2025-09-01,R2,Green Leaf Cafe,dinner,0,0,0,9,30.7,3.2,0,38,36.3,36.3,35,31,4
2025-09-01,R2,Green Leaf Cafe,lunch,0,0,0,9,30.7,3.2,0,26,25.1,25.1,23,21,2
2025-09-01,R3,Coastal Kitchen,dinner,0,0,0,9,26.6,3.1,0,80,71.1,71.1,78,60,18
2025-09-01,R3,Coastal Kitchen,lunch,0,0,0,9,26.6,3.1,0,54,46.7,46.7,52,40,12
2025-09-01,R4,Urban Tandoor,dinner,0,0,0,9,27.3,2.7,0,56,48.9,48.9,47,40,7
2025-09-01,R4,Urban Tandoor,lunch,0,0,0,9,27.3,2.7,0,35,31.3,31.3,33,28,5
2025-09-01,R5,Campus Canteen,dinner,0,0,0,9,31.6,0.0,1,109,88.3,88.3,123,106,17
2025-09-01,R5,Campus Canteen,lunch,0,0,0,9,31.6,0.0,1,68,58.9,58.9,83,75,8
2025-09-02,R1,Spice Route Kitchen,dinner,1,0,0,9,27.3,2.8,0,53,62.0,62.0,55,44,11
2025-09-02,R1,Spice Route Kitchen,lunch,1,0,0,9,27.3,2.8,0,35,40.3,40.3,41,34,7
2025-09-02,R2,Green Leaf Cafe,dinner,1,0,0,9,29.9,4.7,0,31,35.7,35.7,36,32,4
2025-09-02,R2,Green Leaf Cafe,lunch,1,0,0,9,29.9,4.7,0,21,24.9,24.9,24,21,3
2025-09-02,R3,Coastal Kitchen,dinner,1,0,0,9,28.5,0.1,0,60,70.6,70.6,73,57,16
2025-09-02,R3,Coastal Kitchen,lunch,1,0,0,9,28.5,0.1,0,40,46.6,46.6,50,40,10
2025-09-02,R4,Urban Tandoor,dinner,1,0,0,9,29.0,0.0,0,40,48.6,48.6,41,36,5
2025-09-02,R4,Urban Tandoor,lunch,1,0,0,9,29.0,0.0,0,28,31.4,31.4,32,28,4
2025-09-02,R5,Campus Canteen,dinner,1,0,0,9,27.1,0.0,0,106,93.4,93.4,89,80,9
2025-09-02,R5,Campus Canteen,lunch,1,0,0,9,27.1,0.0,0,75,62.9,62.9,59,52,7
2025-09-03,R1,Spice Route Kitchen,dinner,2,0,0,9,27.8,0.0,0,44,61.0,61.0,64,55,9
2025-09-03,R1,Spice Route Kitchen,lunch,2,0,0,9,27.8,0.0,0,34,39.6,39.6,41,34,7
2025-09-03,R2,Green Leaf Cafe,dinner,2,0,0,9,32.1,0.0,0,32,35.6,35.6,36,32,4
2025-09-03,R2,Green Leaf Cafe,lunch,2,0,0,9,32.1,0.0,0,21,24.9,24.9,26,24,2
2025-09-03,R3,Coastal Kitchen,dinner,2,0,0,9,32.1,0.0,0,57,69.9,69.9,89,66,23
2025-09-03,R3,Coastal Kitchen,lunch,2,0,0,9,32.1,0.0,0,40,46.7,46.7,55,42,13
2025-09-03,R4,Urban Tandoor,dinner,2,0,0,9,27.2,0.0,0,36,47.7,47.7,52,41,11
2025-09-03,R4,Urban Tandoor,lunch,2,0,0,9,27.2,0.0,0,28,31.3,31.3,35,31,4
2025-09-03,R5,Campus Canteen,dinner,2,0,0,9,25.2,0.0,0,80,93.4,93.4,85,79,6
2025-09-03,R5,Campus Canteen,lunch,2,0,0,9,25.2,0.0,0,52,62.4,62.4,60,54,6
2025-09-04,R1,Spice Route Kitchen,dinner,3,0,0,9,30.0,0.0,0,55,61.6,61.6,66,56,10
2025-09-04,R1,Spice Route Kitchen,lunch,3,0,0,9,30.0,0.0,0,34,39.4,39.4,52,41,11
2025-09-04,R2,Green Leaf Cafe,dinner,3,0,0,9,27.4,0.0,0,32,35.6,35.6,38,33,5
2025-09-04,R2,Green Leaf Cafe,lunch,3,0,0,9,27.4,0.0,0,24,24.7,24.7,28,24,4
2025-09-04,R3,Coastal Kitchen,dinner,3,0,0,9,27.0,2.6,0,66,70.3,70.3,78,63,15
2025-09-04,R3,Coastal Kitchen,lunch,3,0,0,9,27.0,2.6,0,42,46.3,46.3,54,43,11
2025-09-04,R4,Urban Tandoor,dinner,3,0,0,9,28.7,0.9,0,41,47.1,47.1,49,42,7
2025-09-04,R4,Urban Tandoor,lunch,3,0,0,9,28.7,0.9,0,31,31.9,31.9,37,30,7
2025-09-04,R5,Campus Canteen,dinner,3,0,0,9,26.3,7.2,0,79,92.9,92.9,88,79,9
2025-09-04,R5,Campus Canteen,lunch,3,0,0,9,26.3,7.2,0,54,62.9,62.9,56,52,4
2025-09-05,R1,Spice Route Kitchen,dinner,4,0,0,9,26.6,2.2,0,56,61.1,61.1,76,65,11
2025-09-05,R1,Spice Route Kitchen,lunch,4,0,0,9,26.6,2.2,0,41,40.1,40.1,53,43,10
2025-09-05,R2,Green Leaf Cafe,dinner,4,0,0,9,25.9,1.0,0,33,36.0,36.0,46,42,4
2025-09-05,R2,Green Leaf Cafe,lunch,4,0,0,9,25.9,1.0,0,24,24.9,24.9,31,28,3
2025-09-05,R3,Coastal Kitchen,dinner,4,0,0,9,28.5,0.0,0,63,71.3,71.3,107,81,26
2025-09-05,R3,Coastal Kitchen,lunch,4,0,0,9,28.5,0.0,0,43,46.1,46.1,59,47,12
2025-09-05,R4,Urban Tandoor,dinner,4,0,0,9,24.9,2.3,0,42,46.9,46.9,64,55,9
2025-09-05,R4,Urban Tandoor,lunch,4,0,0,9,24.9,2.3,0,30,32.4,32.4,38,34,4
2025-09-05,R5,Campus Canteen,dinner,4,0,0,9,31.8,1.4,0,79,92.1,92.1,101,89,12
2025-09-05,R5,Campus Canteen,lunch,4,0,0,9,31.8,1.4,0,52,62.7,62.7,72,64,8
2025-09-06,R1,Spice Route Kitchen,dinner,5,1,0,9,26.5,4.7,0,65,60.4,60.4,90,75,15
2025-09-06,R1,Spice Route Kitchen,lunch,5,1,0,9,26.5,4.7,0,43,40.4,40.4,58,49,9
2025-09-06,R2,Green Leaf Cafe,dinner,5,1,0,9,25.1,0.0,0,42,35.6,35.6,54,48,6
2025-09-06,R2,Green Leaf Cafe,lunch,5,1,0,9,25.1,0.0,0,28,25.0,25.0,39,33,6
2025-09-06,R3,Coastal Kitchen,dinner,5,1,0,9,29.8,6.7,0,81,71.6,71.6,115,90,25
2025-09-06,R3,Coastal Kitchen,lunch,5,1,0,9,29.8,6.7,0,47,46.0,46.0,77,62,15
2025-09-06,R4,Urban Tandoor,dinner,5,1,0,9,28.3,0.0,0,55,47.6,47.6,80,66,14
2025-09-06,R4,Urban Tandoor,lunch,5,1,0,9,28.3,0.0,0,34,32.1,32.1,42,36,6
2025-09-06,R5,Campus Canteen,dinner,5,1,0,9,29.9,2.4,0,89,91.3,91.3,122,108,14
2025-09-06,R5,Campus Canteen,lunch,5,1,0,9,29.9,2.4,0,64,62.9,62.9,75,70,5
2025-09-07,R1,Spice Route Kitchen,dinner,6,1,0,9,30.3,3.5,0,75,60.9,60.9,81,66,15
2025-09-07,R1,Spice Route Kitchen,lunch,6,1,0,9,30.3,3.5,0,49,40.4,40.4,57,47,10
2025-09-07,R2,Green Leaf Cafe,dinner,6,1,0,9,26.3,2.8,0,48,36.6,36.6,49,42,7
2025-09-07,R2,Green Leaf Cafe,lunch,6,1,0,9,26.3,2.8,0,33,25.3,25.3,33,28,5
2025-09-07,R3,Coastal Kitchen,dinner,6,1,0,9,25.5,3.8,0,90,71.0,71.0,105,80,25
2025-09-07,R3,Coastal Kitchen,lunch,6,1,0,9,25.5,3.8,0,62,46.9,46.9,73,56,17
2025-09-07,R4,Urban Tandoor,dinner,6,1,0,9,27.1,11.6,0,66,48.0,48.0,51,45,6
2025-09-07,R4,Urban Tandoor,lunch,6,1,0,9,27.1,11.6,0,36,31.7,31.7,37,33,4
2025-09-07,R5,Campus Canteen,dinner,6,1,0,9,25.6,7.8,0,108,92.9,92.9,111,95,16
2025-09-07,R5,Campus Canteen,lunch,6,1,0,9,25.6,7.8,0,70,62.1,62.1,64,60,4
2025-09-08,R1,Spice Route Kitchen,dinner,0,0,0,9,26.2,4.7,0,66,59.1,59.1,64,51,13
2025-09-08,R1,Spice Route Kitchen,lunch,0,0,0,9,26.2,4.7,0,47,40.4,40.4,40,34,6
2025-09-08,R2,Green Leaf Cafe,dinner,0,0,0,9,30.4,1.5,0,42,37.1,37.1,35,31,4
2025-09-08,R2,Green Leaf Cafe,lunch,0,0,0,9,30.4,1.5,0,28,25.6,25.6,25,23,2
2025-09-08,R3,Coastal Kitchen,dinner,0,0,0,9,27.8,3.6,0,80,71.0,71.0,75,60,15
2025-09-08,R3,Coastal Kitchen,lunch,0,0,0,9,27.8,3.6,0,56,47.1,47.1,53,43,10
2025-09-08,R4,Urban Tandoor,dinner,0,0,0,9,27.7,2.2,0,45,46.4,46.4,51,42,9
2025-09-08,R4,Urban Tandoor,lunch,0,0,0,9,27.7,2.2,0,33,31.4,31.4,34,29,5
2025-09-08,R5,Campus Canteen,dinner,0,0,0,9,29.0,6.9,0,95,90.9,90.9,88,79,9
2025-09-08,R5,Campus Canteen,lunch,0,0,0,9,29.0,6.9,0,60,61.0,61.0,55,51,4
2025-09-09,R1,Spice Route Kitchen,dinner,1,0,0,9,28.3,7.1,0,51,58.9,58.9,57,48,9
2025-09-09,R1,Spice Route Kitchen,lunch,1,0,0,9,28.3,7.1,0,34,40.3,40.3,39,32,7
2025-09-09,R2,Green Leaf Cafe,dinner,1,0,0,9,25.3,1.7,0,31,37.1,37.1,34,32,2
2025-09-09,R2,Green Leaf Cafe,lunch,1,0,0,9,25.3,1.7,0,23,25.9,25.9,27,23,4
2025-09-09,R3,Coastal Kitchen,dinner,1,0,0,9,27.6,6.9,0,60,71.0,71.0,67,52,15
2025-09-09,R3,Coastal Kitchen,lunch,1,0,0,9,27.6,6.9,0,43,47.6,47.6,53,40,13
2025-09-09,R4,Urban Tandoor,dinner,1,0,0,9,24.1,0.0,0,42,46.7,46.7,47,40,7
2025-09-09,R4,Urban Tandoor,lunch,1,0,0,9,24.1,0.0,0,29,31.6,31.6,34,28,6
2025-09-09,R5,Campus Canteen,dinner,1,0,0,9,26.6,6.9,0,79,87.0,87.0,97,88,9
2025-09-09,R5,Campus Canteen,lunch,1,0,0,9,26.6,6.9,0,51,57.6,57.6,58,54,4
2025-09-10,R1,Spice Route Kitchen,dinner,2,0,0,9,25.6,0.0,0,48,59.4,59.4,66,56,10
2025-09-10,R1,Spice Route Kitchen,lunch,2,0,0,9,25.6,0.0,0,32,40.0,40.0,41,35,6
2025-09-10,R2,Green Leaf Cafe,dinner,2,0,0,9,27.0,2.1,0,32,37.1,37.1,39,35,4
2025-09-10,R2,Green Leaf Cafe,lunch,2,0,0,9,27.0,2.1,0,23,26.1,26.1,30,25,5
2025-09-10,R3,Coastal Kitchen,dinner,2,0,0,9,27.6,0.0,0,52,70.3,70.3,84,63,21
2025-09-10,R3,Coastal Kitchen,lunch,2,0,0,9,27.6,0.0,0,40,47.6,47.6,58,44,14
2025-09-10,R4,Urban Tandoor,dinner,2,0,0,9,25.1,3.0,1,40,47.3,47.3,68,58,10
2025-09-10,R4,Urban Tandoor,lunch,2,0,0,9,25.1,3.0,1,28,31.6,31.6,44,37,7
2025-09-10,R5,Campus Canteen,dinner,2,0,0,9,28.3,4.6,0,88,88.1,88.1,82,75,7
2025-09-10,R5,Campus Canteen,lunch,2,0,0,9,28.3,4.6,0,54,57.9,57.9,63,55,8
2025-09-11,R1,Spice Route Kitchen,dinner,3,0,0,9,32.3,0.6,0,56,59.6,59.6,73,59,14
2025-09-11,R1,Spice Route Kitchen,lunch,3,0,0,9,32.3,0.6,0,35,40.1,40.1,44,34,10
2025-09-11,R2,Green Leaf Cafe,dinner,3,0,0,9,25.7,1.7,0,35,37.6,37.6,39,33,6
2025-09-11,R2,Green Leaf Cafe,lunch,3,0,0,9,25.7,1.7,0,25,26.3,26.3,28,24,4
2025-09-11,R3,Coastal Kitchen,dinner,3,0,0,9,27.1,3.7,0,63,69.9,69.9,94,69,25
2025-09-11,R3,Coastal Kitchen,lunch,3,0,0,9,27.1,3.7,0,44,47.9,47.9,55,43,12
2025-09-11,R4,Urban Tandoor,dinner,3,0,0,9,25.1,3.3,0,58,49.7,49.7,54,47,7
2025-09-11,R4,Urban Tandoor,lunch,3,0,0,9,25.1,3.3,0,37,32.4,32.4,32,28,4
2025-09-11,R5,Campus Canteen,dinner,3,0,0,9,26.8,1.7,0,75,87.6,87.6,95,85,10
2025-09-11,R5,Campus Canteen,lunch,3,0,0,9,26.8,1.7,0,55,58.0,58.0,61,52,9
2025-09-12,R1,Spice Route Kitchen,dinner,4,0,0,9,23.8,2.6,0,59,60.0,60.0,75,66,9
2025-09-12,R1,Spice Route Kitchen,lunch,4,0,0,9,23.8,2.6,0,34,39.1,39.1,59,48,11
2025-09-12,R2,Green Leaf Cafe,dinner,4,0,0,9,26.7,0.0,0,33,37.6,37.6,48,41,7
2025-09-12,R2,Green Leaf Cafe,lunch,4,0,0,9,26.7,0.0,0,24,26.3,26.3,33,28,5
2025-09-12,R3,Coastal Kitchen,dinner,4,0,0,9,29.3,0.8,0,69,70.7,70.7,108,82,26
2025-09-12,R3,Coastal Kitchen,lunch,4,0,0,9,29.3,0.8,0,43,47.9,47.9,65,51,14
2025-09-12,R4,Urban Tandoor,dinner,4,0,0,9,25.4,1.9,0,47,50.4,50.4,59,50,9
2025-09-12,R4,Urban Tandoor,lunch,4,0,0,9,25.4,1.9,0,28,32.1,32.1,40,34,6
2025-09-12,R5,Campus Canteen,dinner,4,0,0,9,27.7,0.0,0,85,88.4,88.4,114,98,16
2025-09-12,R5,Campus Canteen,lunch,4,0,0,9,27.7,0.0,0,52,58.0,58.0,76,66,10
2025-09-13,R1,Spice Route Kitchen,dinner,5,1,0,9,24.4,4.1,0,66,60.1,60.1,95,75,20
2025-09-13,R1,Spice Route Kitchen,lunch,5,1,0,9,24.4,4.1,0,48,39.9,39.9,61,53,8
2025-09-13,R2,Green Leaf Cafe,dinner,5,1,0,9,26.7,0.0,0,41,37.4,37.4,57,48,9
2025-09-13,R2,Green Leaf Cafe,lunch,5,1,0,9,26.7,0.0,0,28,26.3,26.3,40,33,7
2025-09-13,R3,Coastal Kitchen,dinner,5,1,0,9,27.0,0.1,0,82,70.9,70.9,127,93,34
2025-09-13,R3,Coastal Kitchen,lunch,5,1,0,9,27.0,0.1,0,51,48.4,48.4,71,53,18
2025-09-13,R4,Urban Tandoor,dinner,5,1,0,9,24.3,0.0,0,50,49.7,49.7,74,61,13
2025-09-13,R4,Urban Tandoor,lunch,5,1,0,9,24.3,0.0,0,34,32.1,32.1,45,40,5
2025-09-13,R5,Campus Canteen,dinner,5,1,0,9,28.1,0.5,0,98,89.7,89.7,129,119,10
2025-09-13,R5,Campus Canteen,lunch,5,1,0,9,28.1,0.5,0,66,58.3,58.3,82,75,7
2025-09-14,R1,Spice Route Kitchen,dinner,6,1,0,9,22.9,2.0,0,75,60.1,60.1,81,67,14
2025-09-14,R1,Spice Route Kitchen,lunch,6,1,0,9,22.9,2.0,0,53,40.4,40.4,52,45,7
2025-09-14,R2,Green Leaf Cafe,dinner,6,1,0,9,28.3,4.1,0,48,37.4,37.4,48,42,6
2025-09-14,R2,Green Leaf Cafe,lunch,6,1,0,9,28.3,4.1,0,33,26.3,26.3,37,32,5
2025-09-14,R3,Coastal Kitchen,dinner,6,1,0,9,27.6,0.0,0,93,71.3,71.3,107,79,28
2025-09-14,R3,Coastal Kitchen,lunch,6,1,0,9,27.6,0.0,0,53,47.1,47.1,75,60,15
2025-09-14,R4,Urban Tandoor,dinner,6,1,0,9,28.1,2.9,0,61,49.0,49.0,57,51,6
2025-09-14,R4,Urban Tandoor,lunch,6,1,0,9,28.1,2.9,0,40,32.7,32.7,48,41,7
